txn_id,user_id,device_id,merchant_id,amount,is_fraud,ts,city
T5631,U143,D78,M5,2161,0,2025-01-28T13:38:00,Chennai
T5632,U146,D36,M3,1949,0,2025-01-04T12:59:17,Mumbai
T5633,U112,D39,M14,3660,0,2025-01-25T23:34:32,Delhi
T5634,U51,D17,M52,4294,0,2025-01-27T22:19:47,Mumbai
T5635,U116,D87,M3,1208,0,2025-01-02T02:28:44,Chennai
T5636,U84,D62,M64,1758,0,2025-01-22T14:39:18,Delhi
T5637,U94,D43,M44,4960,0,2025-01-08T01:07:36,Delhi
T5638,U50,D64,M53,4661,0,2025-01-28T08:10:28,Hyderabad
T5639,U167,D57,M14,118,0,2025-01-30T15:21:27,Mumbai
T5640,U15,D42,M30,463,0,2025-01-08T09:28:55,Hyderabad
T5641,U27,D61,M19,1798,0,2025-01-16T04:23:43,Chennai
T5642,U137,D44,M81,2512,0,2025-01-22T09:05:43,Delhi
T5643,U29,D47,M95,822,0,2025-01-19T15:51:08,Mumbai
T5644,U173,D5,M23,3372,0,2025-01-08T19:14:51,Chennai
T5645,U5,D32,M84,3025,0,2025-01-22T19:22:46,Hyderabad
T5646,U30,D36,M10,1699,0,2025-01-13T01:36:16,Hyderabad
T5647,U37,D53,M1,3901,0,2025-01-17T16:27:20,Mumbai
T5648,U139,D39,M1,2764,0,2025-01-14T17:44:21,Delhi
T5649,U184,D46,M35,1326,0,2025-01-23T12:06:39,Delhi
T5650,U90,D61,M1,4978,0,2025-01-10T22:45:43,Chennai
T5651,U48,D86,M34,2519,0,2025-01-04T03:04:58,Mumbai
T5652,U59,D92,M76,915,0,2025-01-19T21:28:55,Chennai
T5653,U40,D28,M69,4602,0,2025-01-12T15:10:39,Chennai
T5654,U148,D23,M71,4687,0,2025-01-20T08:03:56,Delhi
T5655,U131,D76,M97,1096,0,2025-01-13T04:56:53,Hyderabad
T5656,U116,D97,M14,4627,0,2025-01-05T19:13:29,Chennai
T5657,U51,D54,M36,999,0,2025-01-11T23:19:15,Chennai
T5658,U184,D93,M36,815,0,2025-01-26T09:32:02,Chennai
T5659,U54,D27,M92,1928,0,2025-01-27T11:39:07,Hyderabad
T5660,U74,D38,M22,535,0,2025-01-30T20:34:04,Mumbai
T5661,U10,D65,M12,2060,0,2025-01-02T20:23:47,Delhi
T5662,U55,D53,M30,1824,0,2025-01-02T19:44:14,Mumbai
T5663,U52,D85,M60,4147,0,2025-01-30T00:52:11,Delhi
T5664,U28,D83,M91,4094,0,2025-01-07T08:11:21,Hyderabad
T5665,U179,D52,M51,905,0,2025-01-23T00:10:44,Hyderabad
T5666,U114,D1,M53,2487,0,2025-01-30T19:08:36,Chennai
T5667,U162,D45,M71,204,0,2025-01-17T02:24:46,Chennai
T5668,U71,D10,M28,608,0,2025-01-08T19:01:05,Chennai
T5669,U190,D46,M6,163,0,2025-01-07T14:59:16,Mumbai
T5670,U91,D11,M11,2176,0,2025-01-05T03:04:31,Chennai
T5671,U197,D84,M73,862,0,2025-01-28T12:01:56,Hyderabad
T5672,U160,D80,M66,4828,0,2025-01-29T03:34:06,Chennai
T5673,U73,D52,M38,1998,0,2025-01-22T15:51:45,Hyderabad
T5674,U36,D40,M96,4244,0,2025-01-07T06:22:25,Hyderabad
T5675,U145,D24,M40,4871,0,2025-01-03T23:07:19,Mumbai
T5676,U176,D66,M52,4342,0,2025-01-06T04:04:34,Chennai
T5677,U53,D50,M24,1749,0,2025-01-13T00:30:17,Delhi
T5678,U188,D45,M54,119538,1,2025-01-10T07:19:19,Hyderabad
T5679,U7,D87,M13,1850,0,2025-01-13T19:38:31,Mumbai
T5680,U53,D99,M16,1000,0,2025-01-14T07:33:11,Chennai
T5681,U113,D19,M82,1144,0,2025-01-05T15:06:33,Hyderabad
T5682,U25,D88,M91,4740,0,2025-01-12T00:26:38,Mumbai
T5683,U165,D32,M26,916,0,2025-01-05T20:58:57,Mumbai
T5684,U107,D76,M51,837,0,2025-01-09T05:22:22,Hyderabad
T5685,U18,D94,M24,3275,0,2025-01-29T22:51:14,Hyderabad
T5686,U105,D24,M32,1160,0,2025-01-28T10:00:43,Hyderabad
T5687,U42,D8,M13,3302,0,2025-01-22T23:36:27,Delhi
T5688,U25,D52,M40,4728,0,2025-01-09T00:54:15,Delhi
T5689,U150,D92,M73,168,0,2025-01-17T06:37:26,Chennai
T5690,U61,D52,M44,4222,0,2025-01-02T01:34:20,Hyderabad
T5691,U40,D73,M59,4829,0,2025-01-14T13:01:01,Chennai
T5692,U162,D18,M87,3033,0,2025-01-16T23:08:58,Delhi
T5693,U188,D46,M13,2726,0,2025-01-17T16:37:31,Hyderabad
T5694,U9,D16,M39,3106,0,2025-01-25T14:33:03,Chennai
T5695,U56,D9,M70,964,0,2025-01-19T07:30:46,Delhi
T5696,U16,D15,M77,2497,0,2025-01-25T00:48:11,Mumbai
T5697,U182,D98,M25,1882,0,2025-01-07T23:51:15,Hyderabad
T5698,U80,D71,M18,4647,0,2025-01-29T07:13:34,Chennai
T5699,U110,D57,M77,3469,0,2025-01-26T03:30:58,Hyderabad
T5700,U33,D59,M82,3430,0,2025-01-20T18:59:54,Hyderabad
T5701,U49,D81,M18,655,0,2025-01-09T05:22:20,Delhi
T5702,U165,D2,M98,2212,0,2025-01-07T09:01:43,Chennai
T5703,U165,D38,M24,2507,0,2025-01-11T00:58:11,Delhi
T5704,U69,D74,M0,4805,0,2025-01-09T21:25:23,Hyderabad
T5705,U36,D58,M20,2121,0,2025-01-16T22:51:21,Delhi
T5706,U186,D27,M70,846,0,2025-01-16T17:35:30,Hyderabad
T5707,U8,D64,M35,3397,0,2025-01-12T15:12:43,Mumbai
T5708,U65,D99,M24,3606,0,2025-01-23T05:58:55,Chennai
T5709,U172,D25,M20,1717,0,2025-01-17T17:03:51,Chennai
T5710,U178,D23,M91,4862,0,2025-01-22T23:25:16,Chennai
T5711,U91,D37,M54,2655,0,2025-01-03T12:51:27,Mumbai
T5712,U122,D28,M33,480,0,2025-01-07T10:04:25,Delhi
T5713,U5,D47,M63,624,0,2025-01-06T23:47:14,Hyderabad
T5714,U104,D75,M56,3226,0,2025-01-06T16:02:40,Chennai
T5715,U50,D91,M52,4231,0,2025-01-07T08:22:56,Delhi
T5716,U24,D80,M36,1142,0,2025-01-20T13:34:46,Chennai
T5717,U161,D53,M45,1641,0,2025-01-18T13:55:54,Chennai
T5718,U198,D33,M55,2915,0,2025-01-24T04:03:12,Chennai
T5719,U169,D90,M37,1021,0,2025-01-29T06:03:05,Chennai
T5720,U126,D83,M23,2514,0,2025-01-12T09:26:18,Delhi
T5721,U89,D19,M5,2598,0,2025-01-04T13:32:37,Mumbai
T5722,U96,D21,M61,2227,0,2025-01-08T21:07:23,Delhi
T5723,U82,D39,M22,3851,0,2025-01-08T20:28:59,Mumbai
T5724,U49,D9,M93,487,0,2025-01-19T11:28:09,Delhi
T5725,U82,D4,M93,573,0,2025-01-18T19:53:14,Hyderabad
T5726,U193,D23,M13,4208,0,2025-01-15T14:22:25,Delhi
T5727,U173,D33,M62,3711,0,2025-01-15T21:23:12,Chennai
T5728,U163,D12,M4,1715,0,2025-01-22T19:54:40,Hyderabad
T5729,U159,D49,M26,3718,0,2025-01-09T17:12:25,Chennai
T5730,U134,D76,M2,2228,0,2025-01-25T20:16:03,Chennai
T5731,U73,D0,M27,3608,0,2025-01-08T06:22:50,Mumbai
T5732,U102,D2,M6,3180,0,2025-01-10T20:12:54,Hyderabad
T5733,U140,D93,M39,3029,0,2025-01-01T03:06:44,Mumbai
T5734,U9,D86,M10,815,0,2025-01-30T20:53:17,Mumbai
T5735,U103,D55,M48,3187,0,2025-01-30T12:38:36,Delhi
T5736,U92,D8,M32,3771,0,2025-01-03T22:13:07,Chennai
T5737,U113,D76,M86,2044,0,2025-01-18T06:52:22,Mumbai
T5738,U137,D40,M82,2718,0,2025-01-22T05:25:03,Hyderabad
T5739,U119,D40,M65,3606,0,2025-01-19T11:20:25,Mumbai
T5740,U39,D68,M61,2893,0,2025-01-25T11:23:19,Chennai
T5741,U130,D23,M40,1058,0,2025-01-17T11:07:39,Hyderabad
T5742,U104,D75,M7,1329,0,2025-01-21T22:48:23,Chennai
T5743,U107,D83,M22,552,0,2025-01-09T20:54:41,Delhi
T5744,U45,D65,M79,3112,0,2025-01-27T19:22:20,Mumbai
T5745,U139,D18,M21,282,0,2025-01-19T05:48:48,Mumbai
T5746,U189,D50,M47,3572,0,2025-01-10T11:43:57,Delhi
T5747,U122,D66,M4,1735,0,2025-01-26T15:58:19,Hyderabad
T5748,U80,D43,M45,2560,0,2025-01-01T21:09:34,Hyderabad
T5749,U48,D42,M67,432,0,2025-01-07T10:35:11,Hyderabad
T5750,U145,D63,M48,1549,0,2025-01-06T17:50:38,Delhi
T5751,U78,D35,M7,127,0,2025-01-11T08:10:51,Hyderabad
T5752,U187,D48,M37,4381,0,2025-01-22T14:51:01,Delhi
T5753,U101,D74,M1,4412,0,2025-01-06T05:00:32,Delhi
T5754,U167,D67,M68,2344,0,2025-01-26T22:46:28,Hyderabad
T5755,U181,D62,M17,3700,0,2025-01-23T09:57:35,Delhi
T5756,U81,D3,M94,450,0,2025-01-26T16:48:34,Delhi
T5757,U132,D99,M15,524,0,2025-01-09T11:35:58,Hyderabad
T5758,U29,D25,M48,2690,0,2025-01-06T01:56:35,Delhi
T5759,U142,D51,M37,2638,0,2025-01-01T14:05:37,Delhi
T5760,U43,D88,M62,2041,0,2025-01-15T17:44:02,Chennai
T5761,U53,D8,M14,915,0,2025-01-20T19:36:39,Hyderabad
T5762,U100,D66,M59,2053,0,2025-01-12T03:26:50,Hyderabad
T5763,U72,D93,M53,3901,0,2025-01-12T19:49:54,Hyderabad
T5764,U87,D18,M79,1661,0,2025-01-01T09:38:19,Chennai
T5765,U184,D29,M22,993,0,2025-01-21T08:12:25,Hyderabad
T5766,U123,D85,M42,4185,0,2025-01-03T11:54:36,Mumbai
T5767,U122,D59,M36,2976,0,2025-01-10T19:34:58,Hyderabad
T5768,U180,D11,M34,3422,0,2025-01-16T18:18:18,Chennai
T5769,U37,D23,M80,3108,0,2025-01-21T02:16:01,Delhi
T5770,U78,D44,M88,3671,0,2025-01-13T16:42:29,Hyderabad
T5771,U12,D78,M5,2244,0,2025-01-22T07:38:25,Chennai
T5772,U46,D92,M43,3421,0,2025-01-06T19:05:04,Mumbai
T5773,U181,D83,M77,3337,0,2025-01-30T08:12:50,Hyderabad
T5774,U164,D87,M35,3340,0,2025-01-15T16:10:56,Hyderabad
T5775,U157,D85,M51,2659,0,2025-01-24T14:35:46,Delhi
T5776,U58,D29,M66,1984,0,2025-01-18T01:09:07,Delhi
T5777,U31,D86,M82,2710,0,2025-01-29T11:32:14,Chennai
T5778,U86,D0,M18,4552,0,2025-01-04T18:45:35,Chennai
T5779,U93,D80,M25,1977,0,2025-01-09T05:40:14,Mumbai
T5780,U162,D11,M8,325,0,2025-01-06T03:43:22,Mumbai
T5781,U66,D43,M60,4202,0,2025-01-26T15:53:08,Hyderabad
T5782,U10,D44,M31,4409,0,2025-01-14T04:06:56,Chennai
T5783,U82,D35,M36,2864,0,2025-01-29T07:42:33,Hyderabad
T5784,U142,D12,M52,2180,0,2025-01-05T15:22:24,Hyderabad
T5785,U31,D47,M67,929,0,2025-01-22T14:17:26,Chennai
T5786,U129,D76,M15,3929,0,2025-01-23T02:26:25,Chennai
T5787,U159,D66,M31,1080,0,2025-01-20T12:52:34,Delhi
T5788,U80,D24,M32,898,0,2025-01-22T18:32:20,Hyderabad
T5789,U122,D88,M48,403,0,2025-01-18T01:58:46,Mumbai
T5790,U170,D92,M15,1021,0,2025-01-05T18:25:16,Chennai
T5791,U153,D97,M96,1266,0,2025-01-02T01:38:10,Mumbai
T5792,U124,D83,M37,95223,1,2025-01-24T23:51:55,Hyderabad
T5793,U45,D83,M25,451,0,2025-01-23T05:56:06,Delhi
T5794,U68,D43,M52,3222,0,2025-01-09T05:00:44,Delhi
T5795,U164,D59,M31,3600,0,2025-01-15T22:47:38,Mumbai
T5796,U147,D43,M35,1576,0,2025-01-21T09:29:00,Hyderabad
T5797,U160,D81,M18,3789,0,2025-01-07T06:54:28,Mumbai
T5798,U121,D0,M53,1852,0,2025-01-01T23:06:16,Hyderabad
T5799,U162,D69,M69,800,0,2025-01-28T13:46:33,Mumbai
T5800,U188,D56,M2,1864,0,2025-01-05T12:14:54,Chennai
T5801,U44,D14,M16,1522,0,2025-01-22T01:29:06,Delhi
T5802,U173,D10,M63,2598,0,2025-01-15T00:12:05,Chennai
T5803,U93,D4,M51,2864,0,2025-01-26T21:48:25,Hyderabad
T5804,U186,D24,M20,831,0,2025-01-29T06:47:14,Hyderabad
T5805,U46,D34,M86,3178,0,2025-01-13T07:29:07,Hyderabad
T5806,U51,D45,M8,4218,0,2025-01-23T07:04:19,Chennai
T5807,U52,D67,M48,572,0,2025-01-13T16:00:08,Mumbai
T5808,U81,D6,M98,457,0,2025-01-10T12:05:14,Hyderabad
T5809,U98,D60,M91,1128,0,2025-01-28T00:39:59,Mumbai
T5810,U144,D9,M70,4903,0,2025-01-18T02:06:13,Mumbai
T5811,U134,D22,M74,1752,0,2025-01-17T23:21:34,Hyderabad
T5812,U198,D85,M99,4581,0,2025-01-26T21:35:00,Hyderabad
T5813,U193,D11,M46,3917,0,2025-01-27T01:49:38,Chennai
T5814,U101,D44,M61,1850,0,2025-01-12T08:26:01,Mumbai
T5815,U101,D56,M31,3233,0,2025-01-17T17:39:29,Chennai
T5816,U29,D12,M39,1296,0,2025-01-27T16:58:53,Mumbai
T5817,U121,D60,M18,782,0,2025-01-09T14:30:51,Chennai
T5818,U43,D65,M9,4114,0,2025-01-10T20:19:16,Chennai
T5819,U178,D12,M62,3161,0,2025-01-19T03:41:12,Delhi
T5820,U66,D72,M60,1685,0,2025-01-08T23:13:42,Delhi
T5821,U51,D28,M4,294,0,2025-01-29T22:41:49,Mumbai
T5822,U167,D71,M1,545,0,2025-01-20T12:08:42,Hyderabad
T5823,U185,D84,M68,1030,0,2025-01-06T13:19:36,Mumbai
T5824,U15,D86,M94,4881,0,2025-01-09T21:35:01,Chennai
T5825,U75,D76,M1,3703,0,2025-01-10T03:14:26,Chennai
T5826,U136,D20,M7,2826,0,2025-01-24T23:14:38,Delhi
T5827,U34,D37,M89,3374,0,2025-01-27T02:55:24,Hyderabad
T5828,U130,D11,M31,2834,0,2025-01-13T18:21:55,Chennai
T5829,U106,D76,M43,1417,0,2025-01-19T05:12:10,Delhi
T5830,U51,D18,M34,147,0,2025-01-20T23:48:06,Delhi
T5831,U187,D30,M2,3515,0,2025-01-07T19:43:41,Hyderabad
T5832,U50,D55,M98,4426,0,2025-01-26T08:26:46,Mumbai
T5833,U78,D46,M95,973,0,2025-01-19T05:44:29,Delhi
T5834,U30,D63,M28,1778,0,2025-01-07T08:37:37,Mumbai
T5835,U165,D40,M74,882,0,2025-01-10T18:19:02,Chennai
T5836,U0,D87,M74,842,0,2025-01-05T14:16:50,Delhi
T5837,U3,D24,M71,2610,0,2025-01-08T17:37:15,Chennai
T5838,U167,D95,M98,2616,0,2025-01-17T09:41:49,Chennai
T5839,U199,D58,M22,1825,0,2025-01-20T12:29:31,Chennai
T5840,U76,D62,M59,3654,0,2025-01-21T09:38:40,Delhi
T5841,U188,D94,M68,2261,0,2025-01-10T20:47:07,Hyderabad
T5842,U88,D20,M2,3091,0,2025-01-02T13:43:07,Mumbai
T5843,U169,D98,M88,958,0,2025-01-07T00:50:24,Mumbai
T5844,U176,D3,M59,2493,0,2025-01-18T14:00:26,Hyderabad
T5845,U85,D46,M76,2490,0,2025-01-05T01:25:48,Chennai
T5846,U168,D35,M39,287,0,2025-01-27T13:57:06,Chennai
T5847,U157,D29,M26,395,0,2025-01-15T21:55:25,Mumbai
T5848,U174,D89,M55,1900,0,2025-01-22T23:29:50,Mumbai
T5849,U197,D0,M85,1622,0,2025-01-27T08:20:59,Mumbai
T5850,U37,D44,M39,578,0,2025-01-25T11:29:16,Chennai
T5851,U180,D94,M25,293,0,2025-01-02T23:23:45,Chennai
T5852,U84,D58,M94,3709,0,2025-01-13T02:55:28,Mumbai
T5853,U20,D48,M79,4153,0,2025-01-16T00:59:18,Chennai
T5854,U107,D6,M37,1296,0,2025-01-03T17:49:59,Mumbai
T5855,U80,D79,M96,4041,0,2025-01-19T01:06:51,Hyderabad
T5856,U130,D66,M71,4689,0,2025-01-27T13:30:07,Chennai
T5857,U68,D27,M14,468,0,2025-01-12T12:03:20,Chennai
T5858,U30,D58,M81,1097,0,2025-01-13T00:03:53,Delhi
T5859,U174,D41,M22,676,0,2025-01-06T21:21:07,Delhi
T5860,U117,D91,M10,3930,0,2025-01-10T11:34:13,Delhi
T5861,U163,D57,M19,3135,0,2025-01-30T17:29:24,Hyderabad
T5862,U49,D89,M65,1506,0,2025-01-03T08:50:36,Delhi
T5863,U12,D14,M72,3881,0,2025-01-23T09:54:17,Hyderabad
T5864,U194,D25,M35,2352,0,2025-01-28T17:07:35,Hyderabad
T5865,U56,D45,M77,324,0,2025-01-23T13:47:51,Mumbai
T5866,U192,D10,M5,1475,0,2025-01-09T23:52:19,Chennai
T5867,U63,D92,M54,1777,0,2025-01-30T15:03:39,Chennai
T5868,U98,D24,M49,1501,0,2025-01-22T11:48:20,Chennai
T5869,U129,D9,M1,3231,0,2025-01-01T16:52:33,Delhi
T5870,U135,D57,M6,1451,0,2025-01-03T02:29:16,Delhi
T5871,U46,D0,M11,3091,0,2025-01-30T08:35:44,Hyderabad
T5872,U33,D86,M31,2144,0,2025-01-22T08:53:23,Chennai
T5873,U56,D75,M23,487,0,2025-01-30T07:05:39,Mumbai
T5874,U48,D29,M71,4120,0,2025-01-03T23:03:33,Mumbai
T5875,U91,D95,M88,888,0,2025-01-14T16:46:42,Hyderabad
T5876,U178,D0,M62,4568,0,2025-01-01T16:13:27,Hyderabad
T5877,U153,D39,M2,4559,0,2025-01-06T15:39:53,Mumbai
T5878,U159,D66,M3,873,0,2025-01-22T00:49:12,Delhi
T5879,U129,D65,M84,1510,0,2025-01-22T08:13:13,Chennai
T5880,U58,D37,M32,4572,0,2025-01-04T19:20:17,Chennai
T5881,U99,D13,M65,2063,0,2025-01-14T07:29:14,Mumbai
T5882,U28,D98,M83,1336,0,2025-01-24T04:43:30,Mumbai
T5883,U112,D42,M32,1142,0,2025-01-20T11:15:06,Hyderabad
T5884,U10,D7,M24,3796,0,2025-01-27T09:55:42,Hyderabad
T5885,U134,D76,M38,3406,0,2025-01-11T08:28:21,Chennai
T5886,U71,D19,M80,366,0,2025-01-11T20:08:41,Hyderabad
T5887,U41,D95,M89,1687,0,2025-01-10T22:04:20,Delhi
T5888,U162,D66,M94,1613,0,2025-01-04T18:29:28,Chennai
T5889,U75,D93,M93,320,0,2025-01-03T01:12:56,Delhi
T5890,U179,D86,M80,4164,0,2025-01-04T09:07:22,Delhi
T5891,U76,D37,M66,3626,0,2025-01-03T20:15:35,Mumbai
T5892,U194,D77,M63,2099,0,2025-01-11T00:16:52,Hyderabad
T5893,U124,D12,M26,3486,0,2025-01-26T12:57:02,Delhi
T5894,U24,D36,M74,2604,0,2025-01-25T19:10:55,Hyderabad
T5895,U141,D93,M23,4960,0,2025-01-14T02:15:34,Chennai
T5896,U102,D90,M64,1289,0,2025-01-18T06:11:59,Mumbai
T5897,U58,D11,M53,2833,0,2025-01-25T06:46:29,Chennai
T5898,U8,D86,M93,3350,0,2025-01-03T19:46:17,Mumbai
T5899,U72,D82,M71,473,0,2025-01-11T06:40:46,Hyderabad
T5900,U120,D28,M82,3945,0,2025-01-29T06:04:02,Delhi
T5901,U196,D71,M90,590,0,2025-01-13T04:49:59,Mumbai
T5902,U126,D36,M81,1277,0,2025-01-02T20:34:52,Mumbai
T5903,U149,D22,M46,2514,0,2025-01-16T15:49:35,Chennai
T5904,U51,D49,M56,2851,0,2025-01-27T06:19:21,Chennai
T5905,U173,D15,M97,1302,0,2025-01-13T02:45:25,Delhi
T5906,U190,D52,M88,413,0,2025-01-18T15:26:02,Chennai
T5907,U49,D71,M54,268,0,2025-01-08T07:32:47,Chennai
T5908,U148,D25,M0,4117,0,2025-01-13T02:51:49,Mumbai
T5909,U64,D9,M94,2268,0,2025-01-10T02:56:01,Mumbai
T5910,U68,D40,M45,3216,0,2025-01-04T14:03:16,Chennai
T5911,U26,D64,M83,3307,0,2025-01-26T17:13:59,Chennai
T5912,U120,D88,M88,4821,0,2025-01-06T11:17:51,Mumbai
T5913,U154,D95,M26,2018,0,2025-01-04T01:06:50,Mumbai
T5914,U47,D66,M24,1242,0,2025-01-04T22:00:06,Hyderabad
T5915,U135,D94,M58,1652,0,2025-01-20T04:43:52,Chennai
T5916,U195,D3,M7,1428,0,2025-01-19T18:47:58,Mumbai
T5917,U169,D71,M31,2485,0,2025-01-27T00:09:44,Chennai
T5918,U113,D26,M96,1957,0,2025-01-23T19:00:20,Chennai
T5919,U151,D50,M20,2050,0,2025-01-30T17:38:35,Chennai
T5920,U91,D39,M67,4851,0,2025-01-11T02:51:29,Hyderabad
T5921,U106,D62,M55,691,0,2025-01-08T18:20:05,Hyderabad
T5922,U120,D92,M84,2771,0,2025-01-03T02:38:19,Mumbai
T5923,U30,D14,M41,3421,0,2025-01-23T14:08:38,Mumbai
T5924,U123,D4,M47,1904,0,2025-01-15T23:10:13,Hyderabad
T5925,U78,D90,M90,3073,0,2025-01-27T22:44:18,Mumbai
T5926,U155,D61,M21,1447,0,2025-01-29T23:58:16,Chennai
T5927,U190,D17,M72,1953,0,2025-01-18T01:57:45,Hyderabad
T5928,U177,D62,M68,3613,0,2025-01-14T11:21:19,Mumbai
T5929,U174,D8,M6,1536,0,2025-01-22T11:37:47,Mumbai
T5930,U182,D95,M58,3065,0,2025-01-30T05:46:26,Hyderabad
T5931,U57,D39,M88,4482,0,2025-01-01T21:39:29,Hyderabad
T5932,U25,D67,M83,3589,0,2025-01-04T12:05:54,Hyderabad
T5933,U122,D41,M4,1952,0,2025-01-14T06:15:43,Hyderabad
T5934,U90,D0,M97,910,0,2025-01-02T10:56:43,Hyderabad
T5935,U102,D62,M32,4400,0,2025-01-20T06:42:51,Delhi
T5936,U9,D22,M96,4234,0,2025-01-22T02:53:17,Delhi
T5937,U122,D28,M29,791,0,2025-01-28T15:32:07,Chennai
T5938,U21,D4,M10,4409,0,2025-01-04T13:57:36,Hyderabad
T5939,U159,D82,M26,4995,0,2025-01-19T03:40:00,Delhi
T5940,U63,D63,M27,3671,0,2025-01-12T04:44:08,Chennai
T5941,U41,D38,M1,1460,0,2025-01-18T20:50:21,Delhi
T5942,U124,D63,M77,3586,0,2025-01-13T15:28:31,Mumbai
T5943,U77,D13,M87,3112,0,2025-01-17T20:42:57,Hyderabad
T5944,U140,D79,M78,1576,0,2025-01-21T05:42:13,Delhi
T5945,U157,D22,M37,3328,0,2025-01-01T14:58:06,Delhi
T5946,U111,D61,M90,260,0,2025-01-06T17:10:55,Hyderabad
T5947,U63,D27,M57,2622,0,2025-01-14T16:09:41,Chennai
T5948,U55,D19,M76,1620,0,2025-01-11T19:34:49,Chennai
T5949,U93,D21,M4,1624,0,2025-01-29T08:50:58,Hyderabad
T5950,U8,D42,M3,4877,0,2025-01-26T11:33:17,Delhi
T5951,U191,D54,M89,2035,0,2025-01-15T13:03:36,Chennai
T5952,U163,D89,M65,3727,0,2025-01-25T06:05:33,Hyderabad
T5953,U28,D3,M98,299,0,2025-01-28T20:56:36,Hyderabad
T5954,U135,D51,M68,3593,0,2025-01-23T01:52:20,Delhi
T5955,U135,D85,M17,487,0,2025-01-14T07:05:32,Hyderabad
T5956,U126,D14,M37,2558,0,2025-01-05T12:16:36,Delhi
T5957,U45,D45,M47,3803,0,2025-01-13T04:33:51,Hyderabad
T5958,U18,D56,M18,574,0,2025-01-24T03:47:22,Hyderabad
T5959,U91,D4,M47,4092,0,2025-01-30T16:15:37,Chennai
T5960,U73,D87,M61,2368,0,2025-01-09T16:08:57,Delhi
T5961,U171,D86,M26,3085,0,2025-01-09T21:47:50,Delhi
T5962,U55,D2,M12,4233,0,2025-01-29T08:57:15,Delhi
T5963,U195,D85,M68,2404,0,2025-01-03T22:46:42,Mumbai
T5964,U136,D52,M87,3565,0,2025-01-25T12:17:20,Hyderabad
T5965,U76,D28,M35,1338,0,2025-01-04T03:51:44,Chennai
T5966,U17,D8,M66,1002,0,2025-01-27T15:19:45,Mumbai
T5967,U29,D72,M60,1086,0,2025-01-19T00:03:26,Hyderabad
T5968,U16,D52,M5,2186,0,2025-01-08T14:19:10,Delhi
T5969,U169,D58,M37,3680,0,2025-01-28T04:42:17,Chennai
T5970,U86,D71,M46,3503,0,2025-01-10T01:50:29,Mumbai
T5971,U174,D42,M23,4682,0,2025-01-17T01:10:39,Hyderabad
T5972,U104,D25,M6,2738,0,2025-01-16T11:55:54,Chennai
T5973,U96,D13,M87,1625,0,2025-01-17T07:50:48,Chennai
T5974,U118,D79,M74,341,0,2025-01-16T06:35:10,Delhi
T5975,U122,D82,M87,3427,0,2025-01-28T04:52:18,Mumbai
T5976,U99,D39,M65,826,0,2025-01-09T12:29:59,Hyderabad
T5977,U6,D91,M49,2484,0,2025-01-20T08:43:04,Hyderabad
T5978,U90,D43,M99,1556,0,2025-01-21T01:25:20,Chennai
T5979,U178,D97,M37,2330,0,2025-01-14T09:01:52,Delhi
T5980,U160,D79,M61,4041,0,2025-01-30T22:05:40,Chennai
T5981,U179,D0,M13,1089,0,2025-01-05T21:14:47,Delhi
T5982,U20,D33,M89,3532,0,2025-01-16T04:28:41,Mumbai
T5983,U162,D41,M81,927,0,2025-01-05T10:03:37,Delhi
T5984,U48,D67,M3,4883,0,2025-01-22T08:21:52,Hyderabad
T5985,U69,D36,M21,1357,0,2025-01-04T01:06:33,Chennai
T5986,U169,D29,M73,1244,0,2025-01-07T15:04:38,Chennai
T5987,U23,D65,M39,2524,0,2025-01-22T04:43:49,Hyderabad
T5988,U180,D84,M81,1069,0,2025-01-26T14:56:14,Chennai
T5989,U87,D44,M9,1433,0,2025-01-18T23:41:10,Mumbai
T5990,U42,D14,M65,2141,0,2025-01-13T20:03:43,Chennai
T5991,U80,D19,M49,4969,0,2025-01-07T16:01:54,Chennai
T5992,U144,D25,M21,4259,0,2025-01-16T11:52:28,Hyderabad
T5993,U57,D86,M36,1713,0,2025-01-04T00:09:57,Hyderabad
T5994,U120,D27,M95,3988,0,2025-01-02T04:08:57,Delhi
T5995,U102,D75,M92,4902,0,2025-01-20T11:13:06,Delhi
T5996,U86,D86,M54,4149,0,2025-01-07T08:56:13,Chennai
T5997,U153,D71,M91,4405,0,2025-01-22T04:43:15,Delhi
T5998,U75,D21,M59,4581,0,2025-01-01T12:01:54,Hyderabad
T5999,U155,D76,M96,1894,0,2025-01-14T03:46:47,Mumbai
T6000,U150,D54,M31,4991,0,2025-01-23T16:45:50,Hyderabad
T6001,U2,D93,M88,4178,0,2025-01-09T07:53:43,Mumbai
T6002,U88,D80,M58,4347,0,2025-01-29T20:45:21,Mumbai
T6003,U61,D99,M50,4185,0,2025-01-09T07:44:32,Mumbai
T6004,U77,D27,M23,1642,0,2025-01-16T17:01:13,Hyderabad
T6005,U78,D48,M2,1107,0,2025-01-02T18:22:30,Mumbai
T6006,U20,D8,M11,1915,0,2025-01-08T07:15:04,Delhi
T6007,U42,D81,M4,2354,0,2025-01-18T20:59:57,Chennai
T6008,U88,D13,M35,2694,0,2025-01-14T19:36:38,Hyderabad
T6009,U78,D10,M23,2222,0,2025-01-18T14:05:37,Hyderabad
T6010,U124,D69,M84,875,0,2025-01-03T22:13:36,Chennai
T6011,U121,D73,M27,1586,0,2025-01-09T16:46:43,Hyderabad
